Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Frequently,365,Department_Research & Development,Distance_Gần,5,Medical,3,Male,89,2,4,JobRole_Manager,4,Married,Income_Cao,15k+,5602,2,No,25,4,2,1,23,3,3,Tenure_Mới,2,2,2.0
Age_Lớn tuổi,46-55,Status_Leave,BusinessTravel_Travel_Frequently,708,Department_Sales,Distance_Gần,2,Medical,4,Female,95,3,1,JobRole_Sales Representative,3,Married,Income_Thấp,Upto 5k,11740,2,Yes,11,3,3,2,19,3,3,Tenure_Lão làng,7,7,7.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,1224,Department_Research & Development,Distance_Gần,3,Life Sciences,4,Male,91,2,5,JobRole_Research Director,2,Married,Income_Cao,15k+,13583,4,No,12,3,4,0,29,3,3,Tenure_Lão làng,10,12,9.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Frequently,117,Department_Research & Development,Distance_Xa,3,Medical,4,Female,58,3,4,JobRole_Manager,4,Divorced,Income_Cao,15k+,2437,3,No,11,3,2,1,24,3,3,Tenure_Lão làng,17,4,7.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Frequently,279,Department_Research & Development,Distance_Gần,1,Life Sciences,3,Male,61,2,2,JobRole_Research Scientist,2,Married,Income_Trung bình,5k-10k,24907,1,No,23,4,4,1,10,3,3,Tenure_Lão làng,7,1,7.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,470,Department_Research & Development,Distance_Xa,4,Medical,3,Female,96,3,2,JobRole_Manufacturing Director,1,Married,Income_Cao,5k-10k,5549,1,No,14,3,3,0,16,2,2,Tenure_Lão làng,11,5,11.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Non-Travel,1002,Department_Research & Development,Distance_Vừa,4,Life Sciences,4,Male,92,3,2,JobRole_Manufacturing Director,4,Divorced,Income_Cao,5k-10k,23793,1,Yes,15,3,1,2,7,0,3,Tenure_Gắn bó,7,1,7.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Frequently,636,Department_Research & Development,Distance_Gần,4,Life Sciences,3,Female,35,3,5,JobRole_Research Director,1,Single,Income_Cao,15k+,25594,9,Yes,11,3,4,0,22,4,3,Tenure_Mới,2,1,2.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,1091,Department_Research & Development,Distance_Gần,2,Technical Degree,3,Female,90,2,4,JobRole_Healthcare Representative,3,Single,Income_Cao,10k-15k,17810,7,Yes,12,3,4,0,25,2,3,Tenure_Gắn bó,1,0,7.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,1261,Department_Research & Development,Distance_Gần,3,Other,2,Male,31,2,3,JobRole_Healthcare Representative,3,Single,Income_Cao,10k-15k,12066,8,No,24,4,3,0,26,2,3,Tenure_Gắn bó,2,0,0.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,1245,Department_Research & Development,Distance_Vừa,4,Life Sciences,4,Male,58,2,5,JobRole_Research Director,3,Divorced,Income_Cao,15k+,2125,1,Yes,17,3,3,1,31,5,3,Tenure_Lão làng,9,0,9.0
Age_Lớn tuổi,46-55,Status_Leave,BusinessTravel_Travel_Rarely,1184,Department_Sales,Distance_Vừa,3,Marketing,3,Female,43,3,3,JobRole_Sales Executive,4,Married,Income_Cao,5k-10k,5860,1,No,18,3,1,2,9,3,4,Tenure_Lão làng,8,7,7.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,1418,Department_Research & Development,Distance_Gần,3,Technical Degree,3,Female,36,3,1,JobRole_Research Scientist,1,Married,Income_Thấp,Upto 5k,10554,2,No,16,3,2,1,7,2,3,Tenure_Gắn bó,2,0,2.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,527,Department_Research & Development,Distance_Gần,2,Other,1,Female,51,3,3,JobRole_Laboratory Technician,2,Married,Income_Cao,5k-10k,22477,4,No,11,3,3,1,29,3,2,Tenure_Lão làng,9,1,7.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,174,Department_Sales,Distance_Gần,4,Technical Degree,4,Male,56,2,4,JobRole_Sales Executive,2,Married,Income_Cao,10k-15k,11879,6,No,17,3,2,1,22,3,3,Tenure_Lão làng,8,2,3.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,1098,Department_Research & Development,Distance_Gần,2,Medical,1,Male,85,2,5,JobRole_Manager,3,Married,Income_Cao,15k+,12124,2,No,13,3,3,1,23,2,4,Tenure_Mới,0,0,0.0
Age_Lớn tuổi,46-55,Status_Leave,BusinessTravel_Travel_Frequently,1475,Department_Research & Development,Distance_Xa,2,Life Sciences,1,Male,97,2,2,JobRole_Laboratory Technician,1,Single,Income_Trung bình,Upto 5k,22710,3,No,20,4,1,0,20,2,3,Tenure_Gắn bó,3,1,3.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,1495,Department_Research & Development,Distance_Gần,4,Technical Degree,1,Male,96,3,2,JobRole_Healthcare Representative,3,Married,Income_Cao,5k-10k,21534,2,No,14,3,2,1,20,0,2,Tenure_Mới,2,1,2.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,1490,Department_Research & Development,Distance_Gần,4,Life Sciences,3,Male,35,3,3,JobRole_Healthcare Representative,2,Divorced,Income_Cao,10k-15k,20948,3,No,14,3,2,2,29,3,3,Tenure_Lão làng,7,0,7.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,271,Department_Research & Development,Distance_Gần,2,Medical,3,Female,43,2,2,JobRole_Laboratory Technician,1,Married,Income_Trung bình,Upto 5k,23070,4,No,25,4,1,1,10,3,3,Tenure_Mới,2,1,2.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,722,Department_Research & Development,Distance_Xa,4,Life Sciences,3,Female,84,3,1,JobRole_Laboratory Technician,1,Married,Income_Thấp,Upto 5k,22102,1,No,14,3,4,1,10,3,2,Tenure_Lão làng,6,1,4.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,301,Department_Research & Development,Distance_Xa,4,Other,1,Female,72,3,4,JobRole_Research Director,2,Married,Income_Cao,15k+,3498,3,No,16,3,2,2,27,2,3,Tenure_Gắn bó,2,1,2.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,465,Department_Research & Development,Distance_Gần,1,Life Sciences,3,Female,41,2,4,JobRole_Healthcare Representative,3,Married,Income_Cao,10k-15k,11652,2,Yes,19,3,2,1,30,3,3,Tenure_Lão làng,11,2,12.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,464,Department_Research & Development,Distance_Vừa,3,Medical,4,Female,74,3,1,JobRole_Laboratory Technician,1,Divorced,Income_Thấp,Upto 5k,24941,4,Yes,16,3,2,1,17,2,2,Tenure_Mới,2,2,2.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,809,Department_Research & Development,Distance_Gần,3,Life Sciences,3,Male,36,3,4,JobRole_Manager,3,Single,Income_Cao,15k+,22384,4,No,14,3,1,0,23,2,3,Tenure_Lão làng,7,0,0.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,1313,Department_Sales,Distance_Vừa,4,Marketing,4,Female,80,3,2,JobRole_Sales Executive,4,Single,Income_Trung bình,Upto 5k,8191,3,No,12,3,3,0,8,1,4,Tenure_Gắn bó,1,0,4.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Frequently,1064,Department_Research & Development,Distance_Gần,1,Life Sciences,2,Male,42,3,5,JobRole_Research Director,4,Married,Income_Cao,15k+,13738,3,No,15,3,4,0,28,3,3,Tenure_Gắn bó,4,4,3.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Frequently,1023,Department_Sales,Distance_Gần,3,Medical,4,Male,63,2,2,JobRole_Sales Executive,2,Married,Income_Trung bình,5k-10k,13243,2,No,14,3,4,0,17,3,2,Tenure_Lão làng,6,0,8.0
Age_Lớn tuổi,46-55,Status_Leave,BusinessTravel_Travel_Rarely,869,Department_Sales,Distance_Gần,2,Marketing,1,Male,86,2,1,JobRole_Sales Representative,3,Married,Income_Thấp,Upto 5k,3810,1,Yes,14,3,3,0,3,2,3,Tenure_Mới,2,0,2.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,989,Department_Research & Development,Distance_Gần,2,Medical,2,Female,43,2,5,JobRole_Research Director,3,Divorced,Income_Cao,15k+,16701,5,Yes,12,3,4,1,29,2,2,Tenure_Lão làng,3,13,8.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Frequently,1115,Department_Research & Development,Distance_Gần,3,Life Sciences,1,Female,73,3,5,JobRole_Research Director,2,Married,Income_Cao,15k+,9755,3,Yes,19,3,1,0,28,1,2,Tenure_Lão làng,3,0,7.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Frequently,809,Department_Sales,Distance_Vừa,3,Marketing,3,Female,77,3,3,JobRole_Sales Executive,4,Single,Income_Cao,5k-10k,6645,4,No,11,3,4,0,16,3,3,Tenure_Mới,2,2,1.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,1452,Department_Research & Development,Distance_Vừa,3,Life Sciences,3,Female,53,3,5,JobRole_Manager,2,Single,Income_Cao,15k+,17053,3,No,15,3,2,0,21,5,3,Tenure_Gắn bó,4,4,4.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,328,Department_Research & Development,Distance_Gần,3,Medical,3,Male,86,2,1,JobRole_Laboratory Technician,3,Married,Income_Trung bình,Upto 5k,3425,2,No,15,3,4,1,5,2,2,Tenure_Mới,2,0,2.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,854,Department_Sales,Distance_Gần,4,Medical,4,Female,68,3,5,JobRole_Manager,4,Divorced,Income_Cao,15k+,24118,3,No,11,3,3,1,32,3,2,Tenure_Gắn bó,0,0,6.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,797,Department_Research & Development,Distance_Gần,1,Life Sciences,1,Male,96,3,5,JobRole_Research Director,2,Divorced,Income_Cao,15k+,15815,3,No,14,3,1,2,28,4,2,Tenure_Lão làng,4,1,6.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,1046,Department_Research & Development,Distance_Gần,3,Technical Degree,4,Male,100,2,3,JobRole_Healthcare Representative,4,Single,Income_Cao,10k-15k,2755,6,No,15,3,4,0,20,2,3,Tenure_Gắn bó,3,1,3.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,1099,Department_Research & Development,Distance_Xa,4,Life Sciences,2,Male,88,2,4,JobRole_Manager,3,Married,Income_Cao,15k+,9314,0,No,15,3,2,1,28,2,3,Tenure_Lão làng,10,15,7.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Frequently,1246,Department_Human Resources,Distance_Gần,3,Medical,1,Male,99,3,5,JobRole_Manager,2,Married,Income_Cao,15k+,7999,1,No,11,3,3,1,32,2,3,Tenure_Lão làng,5,10,7.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,1207,Department_Research & Development,Distance_Xa,1,Medical,4,Male,74,4,1,JobRole_Laboratory Technician,3,Married,Income_Thấp,Upto 5k,3297,1,Yes,11,3,3,3,20,3,3,Tenure_Lão làng,8,3,8.0
Age_Lớn tuổi,46-55,Status_Leave,BusinessTravel_Travel_Frequently,562,Department_Sales,Distance_Gần,2,Technical Degree,2,Male,50,3,2,JobRole_Sales Executive,3,Married,Income_Cao,5k-10k,23452,3,Yes,14,3,1,1,18,4,3,Tenure_Gắn bó,3,1,3.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,316,Department_Sales,Distance_Gần,4,Marketing,4,Male,54,3,1,JobRole_Sales Representative,2,Married,Income_Trung bình,Upto 5k,9983,7,No,15,3,4,1,4,2,3,Tenure_Mới,2,2,2.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,691,Department_Research & Development,Distance_Gần,3,Medical,3,Male,64,3,4,JobRole_Research Director,3,Married,Income_Cao,15k+,6881,5,No,16,3,4,0,30,3,3,Tenure_Gắn bó,3,0,3.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Non-Travel,881,Department_Research & Development,Distance_Gần,4,Life Sciences,1,Male,98,3,4,JobRole_Manager,1,Divorced,Income_Cao,15k+,4544,1,No,11,3,4,1,31,3,3,Tenure_Lão làng,6,14,7.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,1126,Department_Research & Development,Distance_Gần,2,Medical,4,Male,66,3,4,JobRole_Research Director,4,Divorced,Income_Cao,15k+,6615,9,No,22,4,3,1,32,1,2,Tenure_Gắn bó,4,1,3.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,939,Department_Research & Development,Distance_Xa,3,Life Sciences,4,Male,95,3,4,JobRole_Manufacturing Director,3,Married,Income_Cao,10k-15k,4161,3,Yes,18,3,4,1,22,2,3,Tenure_Lão làng,11,1,5.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,804,Department_Research & Development,Distance_Gần,3,Life Sciences,1,Male,64,3,1,JobRole_Laboratory Technician,4,Married,Income_Thấp,Upto 5k,20165,4,No,18,3,2,0,8,5,3,Tenure_Mới,0,0,0.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Non-Travel,145,Department_Sales,Distance_Gần,3,Life Sciences,4,Female,95,3,2,JobRole_Sales Executive,3,Married,Income_Trung bình,5k-10k,24920,0,No,12,3,1,1,19,3,3,Tenure_Lão làng,7,0,13.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,1464,Department_Research & Development,Distance_Gần,4,Medical,2,Male,62,3,5,JobRole_Research Director,3,Married,Income_Cao,15k+,12853,2,Yes,11,3,4,1,29,2,2,Tenure_Lão làng,1,7,7.0
Age_Lớn tuổi,46-55,Status_Leave,BusinessTravel_Travel_Frequently,959,Department_Sales,Distance_Gần,4,Other,4,Male,81,3,2,JobRole_Sales Executive,3,Single,Income_Trung bình,Upto 5k,17251,3,Yes,14,3,4,0,5,4,3,Tenure_Mới,0,0,0.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Frequently,1421,Department_Research & Development,Distance_Gần,3,Medical,4,Female,30,3,4,JobRole_Manager,1,Married,Income_Cao,15k+,9490,2,No,22,4,3,1,32,3,3,Tenure_Mới,2,2,2.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,1322,Department_Research & Development,Distance_Xa,3,Life Sciences,4,Female,43,3,4,JobRole_Research Director,1,Married,Income_Cao,15k+,22422,4,Yes,11,3,2,0,25,2,3,Tenure_Mới,2,1,2.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Frequently,333,Department_Research & Development,Distance_Xa,5,Medical,3,Male,88,1,4,JobRole_Research Director,4,Single,Income_Cao,10k-15k,24450,1,Yes,13,3,4,0,32,2,3,Tenure_Lão làng,6,13,9.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,264,Department_Sales,Distance_Gần,3,Marketing,3,Male,59,3,5,JobRole_Manager,3,Married,Income_Cao,15k+,19519,4,Yes,16,3,3,1,27,2,3,Tenure_Mới,0,0,0.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Frequently,1234,Department_Research & Development,Distance_Xa,5,Medical,2,Male,41,3,4,JobRole_Healthcare Representative,3,Married,Income_Cao,10k-15k,20689,2,Yes,15,3,3,1,32,3,3,Tenure_Lão làng,8,12,13.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,813,Department_Research & Development,Distance_Vừa,5,Life Sciences,4,Female,50,2,3,JobRole_Research Director,1,Divorced,Income_Cao,10k-15k,21981,5,No,15,3,3,3,19,3,3,Tenure_Lão làng,11,1,11.0
Age_Lớn tuổi,46-55,Status_Leave,BusinessTravel_Travel_Frequently,878,Department_Sales,Distance_Gần,4,Life Sciences,2,Male,94,3,2,JobRole_Sales Executive,3,Divorced,Income_Cao,5k-10k,14255,7,No,12,3,4,2,12,3,3,Tenure_Gắn bó,3,0,1.0
Age_Lớn tuổi,46-55,Status_Leave,BusinessTravel_Travel_Rarely,410,Department_Sales,Distance_Xa,3,Marketing,4,Male,39,2,3,JobRole_Sales Executive,1,Divorced,Income_Cao,10k-15k,16586,4,Yes,13,3,2,1,20,3,3,Tenure_Mới,2,2,0.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,432,Department_Research & Development,Distance_Gần,4,Life Sciences,4,Male,96,3,1,JobRole_Laboratory Technician,4,Married,Income_Thấp,Upto 5k,18725,3,No,23,4,2,2,10,4,3,Tenure_Gắn bó,2,0,3.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,632,Department_Sales,Distance_Xa,4,Marketing,3,Male,71,3,2,JobRole_Sales Executive,4,Single,Income_Trung bình,5k-10k,8423,0,Yes,22,4,4,0,11,2,1,Tenure_Lão làng,7,1,0.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Frequently,1456,Department_Research & Development,Distance_Gần,4,Medical,1,Female,30,2,3,JobRole_Healthcare Representative,1,Single,Income_Cao,5k-10k,25796,3,No,20,4,3,0,23,1,2,Tenure_Lão làng,12,12,8.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,684,Department_Research & Development,Distance_Gần,3,Life Sciences,1,Male,51,3,5,JobRole_Research Director,3,Single,Income_Cao,15k+,6462,7,No,13,3,3,0,23,5,3,Tenure_Lão làng,18,15,15.0
Age_Lớn tuổi,46-55,Status_Leave,BusinessTravel_Travel_Frequently,1150,Department_Research & Development,Distance_Gần,4,Life Sciences,1,Male,53,1,3,JobRole_Manufacturing Director,4,Single,Income_Cao,10k-15k,25150,2,No,15,3,4,0,18,2,3,Tenure_Gắn bó,2,0,3.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,1169,Department_Research & Development,Distance_Gần,4,Medical,2,Male,34,2,2,JobRole_Manufacturing Director,3,Married,Income_Trung bình,5k-10k,13983,2,No,17,3,3,0,10,2,3,Tenure_Mới,0,0,0.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,313,Department_Research & Development,Distance_Gần,3,Medical,4,Female,98,3,4,JobRole_Healthcare Representative,2,Single,Income_Cao,10k-15k,7192,3,No,18,3,3,0,21,6,3,Tenure_Gắn bó,7,1,0.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,1469,Department_Research & Development,Distance_Gần,4,Life Sciences,2,Male,81,2,3,JobRole_Research Director,2,Married,Income_Cao,10k-15k,15736,5,No,16,3,4,2,16,5,1,Tenure_Lão làng,9,4,7.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,1302,Department_Research & Development,Distance_Gần,3,Medical,4,Male,84,1,2,JobRole_Manufacturing Director,2,Divorced,Income_Trung bình,5k-10k,16321,5,No,18,3,4,1,13,3,3,Tenure_Gắn bó,1,1,2.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,1178,Department_Sales,Distance_Vừa,2,Life Sciences,3,Female,87,3,2,JobRole_Sales Executive,4,Married,Income_Trung bình,Upto 5k,14862,4,No,11,3,3,1,18,2,2,Tenure_Gắn bó,7,0,7.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,1318,Department_Sales,Distance_Xa,4,Marketing,1,Female,66,3,4,JobRole_Manager,3,Married,Income_Cao,15k+,5594,2,No,14,3,3,1,29,2,2,Tenure_Lão làng,6,4,17.0
Age_Lớn tuổi,46-55,Status_Leave,BusinessTravel_Travel_Rarely,1323,Department_Research & Development,Distance_Gần,4,Life Sciences,1,Male,34,3,1,JobRole_Research Scientist,3,Married,Income_Thấp,Upto 5k,10332,9,Yes,12,3,3,3,18,2,4,Tenure_Lão làng,0,2,7.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Frequently,237,Department_Sales,Distance_Gần,3,Life Sciences,4,Male,83,3,5,JobRole_Manager,2,Divorced,Income_Cao,15k+,19196,4,Yes,24,4,1,1,31,5,2,Tenure_Lão làng,10,11,10.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Frequently,968,Department_Research & Development,Distance_Gần,2,Medical,2,Female,40,2,1,JobRole_Laboratory Technician,3,Single,Income_Thấp,Upto 5k,4257,0,No,14,3,2,0,8,6,2,Tenure_Gắn bó,0,7,7.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,770,Department_Human Resources,Distance_Gần,3,Life Sciences,3,Male,84,3,4,JobRole_Manager,2,Divorced,Income_Cao,10k-15k,17588,1,Yes,11,3,2,1,33,2,3,Tenure_Lão làng,9,0,10.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,1405,Department_Research & Development,Distance_Vừa,2,Technical Degree,4,Female,82,2,4,JobRole_Manufacturing Director,2,Single,Income_Cao,10k-15k,24439,3,No,16,3,2,0,29,1,2,Tenure_Gắn bó,2,0,3.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Frequently,541,Department_Sales,Distance_Gần,3,Marketing,2,Male,52,3,3,JobRole_Sales Executive,2,Married,Income_Cao,10k-15k,15395,2,No,11,3,2,0,14,5,3,Tenure_Gắn bó,2,3,2.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,942,Department_Research & Development,Distance_Gần,3,Technical Degree,1,Female,53,3,3,JobRole_Manager,3,Married,Income_Cao,10k-15k,22984,2,No,11,3,4,0,15,2,3,Tenure_Mới,2,2,2.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,699,Department_Research & Development,Distance_Gần,4,Life Sciences,3,Male,65,2,5,JobRole_Manager,3,Married,Income_Cao,15k+,5678,0,No,14,3,1,1,34,5,3,Tenure_Lão làng,18,11,9.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,1323,Department_Research & Development,Distance_Gần,3,Life Sciences,3,Female,89,2,1,JobRole_Laboratory Technician,4,Single,Income_Thấp,Upto 5k,3300,7,No,15,3,2,0,6,3,2,Tenure_Mới,2,2,2.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Non-Travel,771,Department_Sales,Distance_Gần,4,Life Sciences,1,Male,79,2,5,JobRole_Manager,3,Single,Income_Cao,15k+,21030,1,Yes,18,3,4,0,33,2,4,Tenure_Lão làng,7,15,12.0
Age_Lớn tuổi,46-55,Status_Leave,BusinessTravel_Travel_Rarely,723,Department_Research & Development,Distance_Gần,4,Medical,3,Male,85,2,2,JobRole_Research Scientist,2,Married,Income_Trung bình,Upto 5k,17747,2,No,15,3,1,0,11,3,2,Tenure_Lão làng,2,7,7.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,1490,Department_Research & Development,Distance_Gần,2,Life Sciences,4,Female,30,3,4,JobRole_Manager,4,Married,Income_Cao,15k+,10310,2,No,13,3,4,0,31,2,1,Tenure_Gắn bó,2,1,4.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,956,Department_Research & Development,Distance_Gần,2,Technical Degree,4,Male,78,3,2,JobRole_Research Scientist,1,Divorced,Income_Trung bình,5k-10k,22087,3,Yes,12,3,2,2,18,3,3,Tenure_Lão làng,9,6,9.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,621,Department_Sales,Distance_Gần,4,Marketing,3,Male,31,2,4,JobRole_Manager,1,Married,Income_Cao,15k+,10084,1,No,11,3,1,0,34,3,4,Tenure_Lão làng,6,1,16.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Non-Travel,715,Department_Research & Development,Distance_Vừa,4,Medical,4,Male,41,3,1,JobRole_Research Scientist,4,Married,Income_Trung bình,Upto 5k,26589,0,No,18,3,1,1,5,3,3,Tenure_Gắn bó,3,1,2.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,1325,Department_Research & Development,Distance_Vừa,4,Life Sciences,4,Female,82,3,2,JobRole_Laboratory Technician,3,Married,Income_Thấp,Upto 5k,21821,8,No,20,4,2,1,9,3,3,Tenure_Gắn bó,2,1,4.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Frequently,890,Department_Research & Development,Distance_Xa,4,Medical,3,Female,81,2,4,JobRole_Manufacturing Director,4,Married,Income_Cao,10k-15k,19028,3,No,22,4,3,0,31,3,3,Tenure_Lão làng,8,0,0.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,1053,Department_Research & Development,Distance_Gần,2,Life Sciences,4,Male,70,3,4,JobRole_Manager,4,Married,Income_Cao,15k+,13829,2,No,15,3,2,1,26,2,2,Tenure_Lão làng,8,7,8.0
Age_Lớn tuổi,46-55,Status_Leave,BusinessTravel_Travel_Rarely,266,Department_Sales,Distance_Gần,1,Marketing,1,Female,57,1,5,JobRole_Manager,4,Married,Income_Cao,15k+,25846,1,No,15,3,4,1,33,3,3,Tenure_Lão làng,14,6,9.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,994,Department_Research & Development,Distance_Gần,4,Life Sciences,2,Male,87,3,3,JobRole_Healthcare Representative,2,Single,Income_Cao,10k-15k,15322,7,No,19,3,4,0,18,4,3,Tenure_Lão làng,6,4,0.0
Age_Lớn tuổi,46-55,Status_Leave,BusinessTravel_Travel_Rarely,1030,Department_Sales,Distance_Gần,3,Life Sciences,2,Male,64,3,3,JobRole_Sales Executive,2,Single,Income_Cao,5k-10k,21534,9,Yes,19,3,3,0,10,2,2,Tenure_Lão làng,7,7,7.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Frequently,322,Department_Research & Development,Distance_Xa,2,Medical,4,Female,59,4,4,JobRole_Manufacturing Director,3,Married,Income_Cao,10k-15k,9731,2,Yes,11,3,2,1,24,3,2,Tenure_Gắn bó,3,0,2.0
Age_Lớn tuổi,46-55,Status_Stay,BusinessTravel_Travel_Rarely,258,Department_Research & Development,Distance_Gần,4,Other,3,Female,54,3,1,JobRole_Laboratory Technician,1,Married,Income_Thấp,Upto 5k,17363,9,No,13,3,3,0,12,2,1,Tenure_Gắn bó,4,0,4.0
